#mpa_v296_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	SRR5665187_mtphln2	SRR5665186_mtphln2	SRR5665185_mtphln2	SRR5665184_mtphln2	SRR5665183_mtphln2	SRR5665182_mtphln2	SRR5665181_mtphln2	SRR5665180_mtphln2	SRR5665179_mtphln2	SRR5665178_mtphln2	SRR5665164_mtphln2	SRR5665163_mtphln2	SRR5665162_mtphln2	SRR5665161_mtphln2	SRR5665160_mtphln2	SRR5665159_mtphln2	SRR5665158_mtphln2	SRR5665157_mtphln2	SRR5665156_mtphln2	SRR5665155_mtphln2	SRR5665144_mtphln2	SRR5665143_mtphln2	SRR5665142_mtphln2	SRR5665141_mtphln2	SRR5665140_mtphln2	SRR5665139_mtphln2	SRR5665138_mtphln2	SRR5665137_mtphln2	SRR5665136_mtphln2	SRR5665135_mtphln2	SRR5665134_mtphln2	SRR5665123_mtphln2	SRR5665122_mtphln2	SRR5665121_mtphln2	SRR5665120_mtphln2	SRR5665119_mtphln2	SRR5665118_mtphln2	SRR5665117_mtphln2	SRR5665116_mtphln2	SRR5665115_mtphln2	SRR5665114_mtphln2	SRR5665103_mtphln2	SRR5665081_mtphln2	SRR5665080_mtphln2	SRR5665079_mtphln2	SRR5665078_mtphln2	SRR5665077_mtphln2	SRR5665076_mtphln2	SRR5665075_mtphln2	SRR5665074_mtphln2	SRR5665073_mtphln2	SRR5665072_mtphln2	SRR5665061_mtphln2	SRR5665060_mtphln2	SRR5665059_mtphln2	SRR5665058_mtphln2	SRR5665057_mtphln2	SRR5665056_mtphln2	SRR5665055_mtphln2	SRR5665054_mtphln2	SRR5665053_mtphln2	SRR5665052_mtphln2	SRR5665051_mtphln2	SRR5665050_mtphln2	SRR5665049_mtphln2	SRR5665048_mtphln2	SRR5665047_mtphln2	SRR5665046_mtphln2	SRR5665045_mtphln2	SRR5665044_mtphln2	SRR5665043_mtphln2	SRR5665042_mtphln2	SRR5665041_mtphln2	SRR5665035_mtphln2	SRR5665034_mtphln2	SRR5665033_mtphln2	SRR5665032_mtphln2	SRR5665031_mtphln2	SRR5665030_mtphln2	SRR5665029_mtphln2	SRR5665028_mtphln2	SRR5665027_mtphln2	SRR5665026_mtphln2	SRR5665025_mtphln2	SRR5665024_mtphln2
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180	2|1239|186801|186802|186806|1730|1262882	0	0	0	0	0	0	0	0.38595	0	0	0	0	0	0	0	15.91814	0	0	0	0	0.449	29.665190000000003	0	0	0.54648	0	0	0	0.47541000000000005	0	0	0	0	0	0	11.36528	0	0	0	0	6.46405	0	0	0	0	0	0.25856	0	0	0	0	0	0	0	1.02052	0	0	0	0.5928399999999999	0	1.5314299999999998	0	0	7.6315800000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05934	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_251	2|1239|186801|186802|186806|1730|1262886	0	0	0	0	0	0	0	0.5541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1543	0	0	0	0	0	14.511239999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35915	0	0	0	0	2.83705	0	0.593	0	0	0	0	2.58839	0	0	0	0	0	0	0	0	7.06791	3.6171800000000003	1.78761	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79805	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_274	2|1239|186801|186802|186806|1730|1262888	0	0	0	0	0.06934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1403	0	0	0	0	0	0	0	0	0	0	0	0	0.17679	0.050710000000000005	3.88984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08127999999999999	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38	2|1239|186801|186802|186806|1730|1262889	0	0	0	0.09408	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41098999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05867000000000001	0	0	0	0.08122	0.06093	0.19727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17249	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_OM08_24	2|1239|186801|186802|186806|1730|2292352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	2|1239|186801|186802|186806|1730|39496	0	0.06391000000000001	0	0	0	0	0.11185	0	1.0284799999999998	0	0	0	0	0	0	0	0	0	0	0	0.12534	0	0	0	0	0	0	0	0	0.055510000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25514000000000003	0	0	0	0	0	0	0.0036299999999999995	0	0	0	0	0	0	0	0	0	0	0.08739	0	0	0.04349	0.01105	0	0	0	0.52409	0.06552000000000001	0	0	0	0	0	0	0.30635999999999997	0	0	0.27642	1.04729	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2|1239|186801|186802|186803	25.9054	43.4467	42.6426	17.42754	70.24844	41.5514	6.54537	31.15485	71.34029	48.08084	59.48774	58.136509999999994	11.440439999999999	5.74322	41.032340000000005	20.971989999999998	32.69445	45.23839	17.0669	36.10217	57.022	35.54303	26.214959999999998	77.61806999999999	52.31808	51.557109999999994	0	14.140460000000001	9.93525	39.01386	53.770019999999995	13.93165	54.903859999999995	0	58.1157	20.33448	60.659780000000005	0	74.67501999999999	48.712709999999994	50.2464	70.3762	0	47.668620000000004	16.741970000000002	14.43794	51.92468	28.86192	65.12613	19.90614	31.68362	39.355959999999996	61.00018000000001	0	75.01881	16.95898	25.97779	36.41798	13.601820000000002	40.30928	44.86254	46.42798	20.52972	44.18509	89.00528	55.21731	20.02422	26.7055	61.71065	53.163140000000006	35.6883	23.79275	69.3435	57.8045	65.01131	60.24606	28.82508	75.4984	50.24054	27.74825	49.20091	29.92929	59.31576	24.84113	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	2|1239|186801|186802|186803|207244	1.38046	8.96744	3.17172	2.20285	6.38015	3.97339	1.9805599999999999	11.65512	6.07806	12.16062	9.571019999999999	3.7477099999999997	0.14175	2.58097	17.40129	0.25082	0.65828	10.21868	1.12185	9.70507	4.37407	8.6432	3.15535	48.417640000000006	14.448020000000001	11.294839999999999	0	0.65284	0	5.06893	10.83693	0.66076	6.42846	0	37.78517	0.07956	5.1083300000000005	0	0	12.96957	29.029059999999998	12.519689999999999	0	3.9771199999999998	1.46041	8.323189999999999	29.96185	0	2.57318	4.53642	2.3002700000000003	8.055019999999999	6.44318	0	2.29337	1.1525299999999998	0.61668	7.7059	0.67501	9.808819999999999	15.358279999999999	6.891089999999999	2.3490599999999997	2.21735	45.0924	8.042539999999999	8.07081	1.09819	3.6116300000000003	0.58977	0.85735	0.91476	14.258379999999999	3.12584	8.439910000000001	8.90269	12.128910000000001	8.21241	0.56496	1.22059	4.45137	3.3598199999999996	1.61337	4.3403599999999996	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	2|1239|186801|186802|186803|207244|649756	1.38046	8.96744	3.17172	2.20285	6.38015	3.97339	1.9805599999999999	11.65512	6.07806	12.16062	9.571019999999999	3.7477099999999997	0.14175	2.58097	17.40129	0.25082	0.65828	10.21868	1.12185	9.70507	4.37407	8.6432	3.15535	48.417640000000006	14.448020000000001	11.294839999999999	0	0.65284	0	5.06893	10.83693	0.66076	6.42846	0	37.78517	0.07956	5.1083300000000005	0	0	12.96957	29.029059999999998	12.519689999999999	0	3.9771199999999998	1.46041	8.323189999999999	29.96185	0	2.57318	4.53642	2.3002700000000003	8.055019999999999	6.44318	0	2.29337	1.1525299999999998	0.61668	7.7059	0.67501	9.808819999999999	15.358279999999999	6.891089999999999	2.3490599999999997	2.21735	45.0924	8.042539999999999	8.07081	1.09819	3.6116300000000003	0.58977	0.85735	0.91476	14.258379999999999	3.12584	8.439910000000001	8.90269	12.128910000000001	8.21241	0.56496	1.22059	4.45137	3.3598199999999996	1.61337	4.3403599999999996	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum	2|1239|186801|186802|186803|2039240	0	0	0	0	0	0.02018	0	0	0.8313200000000001	0	0	0.0603	0	0	0	0	0.14723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02302	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20536999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8282	0	0	0	0.0518	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans	2|1239|186801|186802|186803|2039240|160404	0	0	0	0	0	0.02018	0	0	0.8313200000000001	0	0	0.0603	0	0	0	0	0.14723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02302	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20536999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8282	0	0	0	0.0518	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	2|1239|186801|186802|186803|572511	3.38213	6.97695	6.61603	0.9921700000000001	36.62664	14.412870000000002	1.7930400000000002	18.321360000000002	19.04355	8.77325	12.0843	11.62973	5.15468	1.41787	9.67603	15.36401	4.24946	5.73269	3.9916400000000003	25.19102	15.37713	9.80345	5.03641	20.83606	28.692420000000002	22.04293	0	4.75065	6.02701	3.8422300000000003	21.46615	8.74714	10.524230000000001	0	9.30542	0.55847	17.88021	0	63.64901	13.60125	8.05594	31.62705	0	25.87129	1.89335	1.65978	14.03054	15.31356	10.49087	5.61415	6.38234	8.83827	46.05762	0	49.34089	3.49442	8.403839999999999	7.2513	7.81571	2.0758799999999997	15.698620000000002	18.426389999999998	9.57174	29.959090000000003	12.435889999999999	13.0191	3.8903300000000005	0.8911100000000001	16.38865	23.41171	9.75742	3.03737	15.805860000000001	15.26419	27.057879999999997	42.25497	14.122910000000001	62.05803	2.19841	21.23377	6.01641	9.0971	4.3836900000000005	3.41837	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_coccoides	2|1239|186801|186802|186803|572511|1532	0	0	0	0	0	0.08709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17304	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii	2|1239|186801|186802|186803|572511|1322	0	0	0	0	0	1.03121	0	0	0.62741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84644	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71309	0	0	0	0	0	0	0	0	0.23469	0	0	0	0	0.1693	0	0	0	0	0	0	0	0	0	0	0.13784000000000002	0	0.14620999999999998	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica	2|1239|186801|186802|186803|572511|53443	0	0	0	0	0	0	0	0	0	0	0	0.4177	0	0	0	0	1.08902	0.44781000000000004	0	0.00227	0	0	0	0	0	0	0	0	0	0	0.32486	0	0	0	0.0445	0	0	0	0	0	0	0.73351	0	0	0	0	0	0.26757	0.53609	0	0	0	0	0	0.12542	0	0	0	0.25935	0	0	0	0	0	0	0	0.16405	0	0.83959	0	0	0	0.04687	0	0	0	0	0	0.00771	0	0.08236	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum	2|1239|186801|186802|186803|572511|40520	0.6199600000000001	0.7601	0.9960399999999999	0.2828	1.78893	1.63381	0.44378999999999996	0.9851700000000001	0.50012	4.42425	1.11409	3.04407	0	0.31958000000000003	0	14.1066	2.27906	3.3590800000000005	0	0	2.41292	6.125380000000001	1.1520299999999999	0.01929	10.6295	0	0	1.7361799999999998	0.11715999999999999	1.15675	3.7921699999999996	5.68896	0.95409	0	4.488	0	1.80237	0	0	6.813210000000001	2.16815	0	0	22.88039	1.03169	0.16236	3.36849	11.069989999999999	1.05209	0.42408999999999997	0	4.67834	1.8232099999999998	0	0	1.8384099999999999	6.686780000000001	1.55948	6.14644	0.49993999999999994	1.17801	0	6.7340100000000005	0	3.93402	3.15123	0.02541	0.51313	0.7054699999999999	2.0149	3.4039300000000003	0.65983	0	1.05505	0	0	0	0	0.69638	0	2.40823	1.31548	0.38505	0.95462	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	2|1239|186801|186802|186803|572511|33035	0	0	0	0	0	0.00938	0	0	0	0	0	0	0	0	0	0	0.05996	0	0	0	0	0	0	0.13921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23601	0	0	0.0032700000000000003	0	0.58225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59063	0	0	0	0	0.5212	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03395	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257	2|1239|186801|186802|186803|572511|1262756	0	0	0	0	0	0.17804	0	0.07211000000000001	0.33394	0.75842	0	0	0	0	0	0	0	0	0.16355	0.77722	0	0	0	0.68906	8.627139999999999	1.78184	0	0	0	0	0.60428	0	0	0	0.14173	0	0.00381	0	34.32809	0	0	0.58503	0	0	0	0	0	0.17222	1.14206	0	0.015309999999999999	0	0.26150999999999996	0	0.31177	0	0	0.032260000000000004	0.7348	0	0.1607	2.20417	0.07042999999999999	0.13022999999999998	3.51842	0	0	0	0	0	0	0.49765	0.83645	0	0	2.51497	1.01747	48.9418	0.1485	0	0	0.06995	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_N6H1_15	2|1239|186801|186802|186803|572511|1912897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38669000000000003	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	2|1239|186801|186802|186803|572511|418240	2.21833	0.6927800000000001	0.17587	0.42963999999999997	10.72667	11.445210000000001	0.09312000000000001	16.70093	13.78181	3.39069	2.0827299999999997	2.20189	0.46082	0.08767	9.002310000000001	1.15201	0.30587	1.0948	1.80709	14.596160000000001	1.7868	0.66897	1.9541400000000002	5.98714	9.26273	19.20789	0	1.29146	5.90986	0.41373000000000004	6.264530000000001	0.56882	1.01214	0	2.28932	0.55847	14.356060000000001	0	20.387220000000003	1.05073	3.33983	30.087359999999997	0	0	0	0.48147	6.693989999999999	1.8436700000000001	0.24459	0.53647	6.08055	1.08598	4.50165	0	47.71737	0.5108600000000001	0.07872	0.03063	0.08449	0.84877	0	15.09133	0.13940999999999998	0.41585	4.375780000000001	0.82925	3.53157	0.07297999999999999	1.70576	0.34331	3.59795	0.8649100000000001	13.3246	6.61534	24.40643	28.750909999999998	11.146519999999999	2.0341	0.53814	6.20567	0.62297	0.9288200000000001	1.98968	1.9929700000000001	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	2|1239|186801|186802|186803|572511|33038	0	0	0	0	0	0.028130000000000002	0	0.56316	3.8002599999999997	0.19989	0	0	0	0	0	0	0.51555	0.831	0	9.815380000000001	0	0	0	2.7619700000000003	0	0.97834	0	0	0	0	1.09775	0	0	0	0	0	1.7179799999999998	0	7.714989999999999	0.01415	0	0.21789	0	2.40864	0	0	0.020640000000000002	0	1.94025	0.97341	0.28648	0.04091	1.21569	0	0.17224	0	0.56466	0.11771	0	0	0.41211000000000003	0.8962	0.02157	28.8521	0.6076699999999999	0	0	0.305	0.22468000000000002	11.41109	0	1.01499	1.59795	0	0.6908	0.8334799999999999	1.95892	10.91034	0.42099	2.64845	0	4.38974	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	2|1239|186801|186802|186803|572511|33039	0.54384	5.52407	5.44412	0.27974	24.11105	0	1.25614	0	0	0	8.88748	5.96606	4.69386	1.01063	0.67372	0.1054	0	0	2.021	0	11.17742	3.0091099999999997	1.9302400000000002	10.95176	0	0	0	1.72302	0	2.27176	9.38256	2.48935	8.558	0	2.34187	0	0	0	0	5.72316	2.5479700000000003	0	0	0	0.86165	1.01595	3.94743	1.9601099999999998	5.57578	3.68019	0	3.03304	37.54246	0	1.01409	1.14516	1.07368	5.51122	0	0.72717	13.94781	0	2.6063099999999997	0	0	9.03862	0	0	12.91315	9.64242	2.7555400000000003	0	0	7.59381	1.9606599999999998	10.155610000000001	0	0	0	12.23344	2.90285	2.39312	2.0089599999999996	0.47078000000000003	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	2|1239|186801|186802|186803|830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57167	0	0	0	0.27574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.99958	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus	2|1239|186801|186802|186803|830|45851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.99958	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_sp_CAG_318	2|1239|186801|186802|186803|830|1262761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	2|1239|186801|186802|186803|33042	6.05508	5.95444	1.5765799999999999	1.15097	0.93975	0	0.32219000000000003	0	3.6285300000000005	0	10.87544	5.07105	0.32547	0.23431999999999997	0	2.9262599999999996	12.67783	0	3.63325	0	3.96314	2.18967	2.17636	0.31758000000000003	0	0	0	0.99272	0.64267	6.40143	0	0.06473999999999999	2.24365	0	0	1.92356	0.65673	0	0	3.69536	0.89841	5.69681	0	0	10.3607	0	1.15854	0	9.595889999999999	2.17447	12.30193	3.0760099999999997	3.3854900000000003	0	0	0.78249	7.427219999999999	6.037000000000001	3.63004	3.7483699999999995	1.92377	3.4692	0.62022	1.25339	7.4466600000000005	10.95526	1.2570000000000001	1.09595	4.9038900000000005	14.792370000000002	7.22422	0	3.1497	1.57542	0.33776999999999996	1.23769	0	0.30104000000000003	0.32059	0.01505	2.5359599999999998	1.51691	0.43746	1.4832100000000001	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	2|1239|186801|186802|186803|33042|116085	1.45848	2.88198	0.9312799999999999	0.57492	0	0	0.31716	0	0	0	1.42934	0	0	0.23431999999999997	0	1.15016	0	0	0	0	0	2.18967	0	0	0	0	0	0	0	0	0	0	0.00852	0	0	0.85277	0.65673	0	0	0.040839999999999994	0	0.53547	0	0	1.90524	0	0.039560000000000005	0	1.3524399999999999	0.5628	0.13426	0.52498	0	0	0	0.23781999999999998	0	0	3.63004	0	0.40891	0.9127700000000001	0.37289	0	0	2.77093	0	0.77203	0	1.07774	1.4311200000000002	0	0	0.73439	0	0	0	0	0	0.01031	1.3493600000000001	0	0.43746	0.42765	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	2|1239|186801|186802|186803|33042|410072	2.4910099999999997	3.07247	0.6453	0.57605	0.93975	0	0.00503	0	3.6285300000000005	0	3.52089	5.07105	0.32547	0	0	0	12.67783	0	3.63325	0	3.96314	0	2.17636	0.31758000000000003	0	0	0	0.99272	0.64267	5.54465	0	0.06473999999999999	2.23513	0	0	1.07079	0	0	0	3.6545099999999997	0.89841	5.16135	0	0	0.33976	0	1.11897	0	8.24345	1.6116700000000002	12.16768	2.55103	3.3854900000000003	0	0	0	0.28713	6.037000000000001	0	3.7483699999999995	1.51485	2.55642	0	1.25339	7.4466600000000005	8.184330000000001	1.2570000000000001	0.32392	4.9038900000000005	13.71463	3.00639	0	3.1497	0.84104	0.33776999999999996	1.23769	0	0.30104000000000003	0.32059	0.00474	1.09159	1.51691	0	1.05556	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus	2|1239|186801|186802|186803|33042|33043	2.1056	0	0	0	0	0	0	0	0	0	5.9252199999999995	0	0	0	0	1.7760900000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8567799999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1157	0	0	0	0	0	0	0	0	0	0	0.54467	7.14008	0	0	0	0	0	0.24733000000000002	0	0	0	0	0	0	0	2.78671	0	0	0	0	0	0	0	0	0	0.09501	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	2|1239|186801|186802|186803|189330	4.99616	3.6004400000000003	4.03998	1.3928200000000002	6.716310000000001	4.442480000000001	0.7621	0.8076300000000001	2.6918599999999997	2.08898	7.3783	2.19857	0.09367	0.34531	4.25714	0.21305	3.49321	7.71615	2.62925	1.10103	9.89125	3.31846	2.64298	3.53324	2.61502	11.65615	0	4.9154	3.26557	1.72885	1.79435	2.56238	1.8081599999999998	0	5.0309800000000005	1.861	6.553669999999999	0	0	6.07747	9.71347	1.62066	0	4.81806	0	3.60585	1.30055	11.92497	4.5104	0.88987	0.10511	6.5960600000000005	2.34096	0	4.56334	2.40425	0.41165	7.685969999999999	0.47743	11.64118	2.80328	0.9908399999999999	3.4834300000000002	10.679969999999999	9.41968	9.71482	3.03621	2.82068	5.60935	10.85045	0.8033899999999999	0.7703300000000001	0.14977000000000001	7.919980000000001	10.511439999999999	4.069369999999999	1.2729700000000002	2.75198	1.73817	2.3561799999999997	6.73695	3.9211699999999996	3.1724099999999997	1.33584	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	2|1239|186801|186802|186803|189330|39486	1.6701700000000002	1.20933	1.3270600000000001	0.40010999999999997	2.40358	0.3819	0.42483999999999994	0.8076300000000001	0.16718	0	1.32246	0.4511	0	0.20626	0	0.10962000000000001	0	2.79997	0.26981	0	0.21358000000000002	0.14662999999999998	0.5138199999999999	2.58834	0	0	0	0	0.31134	0	1.37361	0.77076	0.38426	0	2.07326	0.11200999999999998	3.73178	0	0	1.10843	0.09274	1.12332	0	3.7225599999999996	0	0	0.21224	0	0.28481999999999996	0.07781	0	1.26667	0.7185199999999999	0	0.8146800000000001	0.76141	0.08882000000000001	1.21652	0.45211999999999997	1.96334	0	0	0.63513	0	1.77768	0.95131	1.08525	0.58921	1.8817599999999999	0.85011	0.65227	0.28465	0	1.7261900000000001	0.55389	1.17006	0.6206	0	0.45687	0.046419999999999996	0.7127399999999999	0.33453	0.65758	0.07681	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	2|1239|186801|186802|186803|189330|88431	3.32599	2.39111	2.71291	0.99271	4.31272	4.060569999999999	0.19692	0	0	0	4.4019	1.74747	0	0.13905	4.25714	0	0	0	2.35944	0	9.677669999999999	0.55211	2.1291599999999997	0.86266	2.61502	11.65615	0	4.9154	2.9542200000000003	0	0	1.79162	1.4239	0	1.9644700000000002	1.74899	2.8218900000000002	0	0	4.969040000000001	9.62072	0	0	0	0	3.60585	1.08831	11.92497	4.22558	0.81206	0	5.32939	1.6224399999999999	0	2.43349	1.64284	0.32283	6.46945	0	9.67784	0	0	0	10.679969999999999	7.642	8.76351	1.8517400000000002	2.2062	3.72759	10.00034	0	0	0	6.1454	9.90588	2.80131	0.6523800000000001	0.01344	1.28129	2.30976	6.02422	3.4789999999999996	2.51483	1.2590299999999999	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_CAG_317	2|1239|186801|186802|186803|189330|1262873	0	0	0	0	0	0	0.14034000000000002	0	2.52468	2.08898	1.6539400000000002	0	0.09367	0	0	0.10343	3.49321	4.916180000000001	0	1.10103	0	2.61973	0	0.08225	0	0	0	0	0	1.72885	0.42073999999999995	0	0	0	0.99326	0	0	0	0	0	0	0.49733999999999995	0	0	0	0	0	0	0	0	0.10511	0	0	0	1.31516	0	0	0	0.02531	0	2.80328	0.9908399999999999	2.8483	0	0	0	0.09921	0.02528	0	0	0.15112	0.48568	0.14977000000000001	0.048389999999999996	0.05167000000000001	0.098	0	2.73854	0	0	0	0.10765	0	0	0
